AAVE.USD,ADA.USD,ALGO.USD,APE.USD,APT.USD,ATOM.USD,AVAX.USD,AXS.USD,BCH.USD,BNB.USD,BTC.USD,CHZ.USD,CRV.USD,DASH.USD,DOGE.USD,DOT.USD,EGLD.USD,EOS.USD,ETC.USD,ETH.USD,FIL.USD,FLOW.USD,FTM.USD,GRT.USD,HBAR.USD,ICP.USD,IMX.USD,LDO.USD,LINK.USD,LRC.USD,LTC.USD,MANA.USD,MASK.USD,MATIC.USD,MKR.USD,NEAR.USD,NEO.USD,OP.USD,PAXG.USD,QNT.USD,SAND.USD,SNX.USD,SOL.USD,THETA.USD,TRX.USD,UNI.USD,VET.USD,XLM.USD,XTZ.USD,ZIL.USD
82.65,0.3575,0.249,5.0421,13.2408,12.798,17.65,9.94,133.89,301.9437,23617.59,0.1379,1.024,73.42,0.0816,6.48,48.076,1.1978,21.2175,1658.64,7.15,1.21,0.4639,0.1587,0.0698,6.1,1.054,3.01,7.5042,0.3642,97.35,0.6498,4.049,1.2348,939.4557,2.296,12.634,2.76,1822.05,127.9,0.7038,2.971,22.3213,1.185,0.0698,6.8021,0.028,0.0875,1.1857,0.032
82.65,0.3567,0.248,5.0309,13.19,12.768,17.6,9.94,133.54,301.3828,23560.0,0.1379,1.02,73.42,0.0814,6.46,48.0,1.1958,21.1621,1654.18,7.13,1.21,0.462,0.1583,0.0696,6.1,1.054,3.01,7.4926,0.3642,97.1,0.6487,4.034,1.2318,938.3563,2.287,12.55,2.75,1822.05,127.7,0.7038,2.971,22.2603,1.185,0.0698,6.8021,0.0278,0.0877,1.183,0.0318
82.5,0.3565,0.248,5.0127,13.2311,12.77,17.61,9.9,133.54,301.276,23554.87,0.1375,1.02,73.35,0.0814,6.46,47.885,1.1958,21.1255,1653.51,7.12,1.21,0.4605,0.1575,0.0696,6.08,1.042,3.011,7.4792,0.3642,97.14,0.6487,4.034,1.2306,936.4471,2.284,12.554,2.75,1822.05,127.7,0.7038,2.949,22.2333,1.185,0.0696,6.7923,0.0278,0.0877,1.183,0.0317
82.08,0.3557,0.247,5.0053,13.19,12.712,17.53,9.9,133.09,301.1423,23483.54,0.1375,1.016,73.12,0.0811,6.42,47.41,1.1958,21.0865,1648.54,7.09,1.21,0.458,0.1568,0.0692,6.07,1.04,3.01,7.4542,0.3605,96.9,0.6454,4.02,1.2242,924.4199,2.273,12.554,2.745,1822.05,127.6,0.7004,2.947,22.1438,1.178,0.0696,6.7707,0.0277,0.0873,1.179,0.0316
81.91,0.3554,0.246,4.9918,13.14,12.684,17.5,9.85,133.06,300.9609,23496.53,0.1364,1.012,72.87,0.081,6.4,47.313,1.189,21.0865,1647.0,7.08,1.21,0.4582,0.1564,0.0689,6.07,1.032,2.932,7.4412,0.3605,96.92,0.6443,4.02,1.2256,922.6899,2.269,12.484,2.73,1822.05,127.0,0.694,2.934,22.1531,1.178,0.0696,6.7552,0.0276,0.0873,1.1757,0.0315
82.01,0.357,0.247,5.0001,13.193,12.74,17.56,9.84,133.35,301.5142,23542.09,0.1364,1.013,72.87,0.0813,6.41,47.492,1.189,21.0983,1651.16,7.08,1.21,0.4598,0.1577,0.0691,6.07,1.032,2.954,7.4641,0.3585,96.92,0.6443,4.019,1.2281,923.1695,2.275,12.544,2.743,1822.05,127.0,0.694,2.934,22.2306,1.178,0.0696,6.7552,0.0277,0.0873,1.1757,0.0315
82.13,0.3569,0.247,5.0001,13.2311,12.728,17.55,9.84,133.35,301.5135,23541.74,0.1364,1.012,72.87,0.0813,6.41,47.555,1.189,21.0889,1650.99,7.13,1.21,0.4594,0.1577,0.0691,6.07,1.032,2.947,7.4743,0.3585,97.23,0.6443,4.019,1.2294,924.2398,2.277,12.544,2.74,1822.05,127.0,0.694,2.926,22.208,1.178,0.0696,6.7552,0.0277,0.0873,1.1802,0.0315
82.13,0.3566,0.246,5.0065,13.2311,12.712,17.57,9.87,133.42,301.2963,23521.3,0.1364,1.012,73.06,0.0813,6.43,47.555,1.189,21.0889,1650.51,7.11,1.21,0.459,0.1576,0.0691,6.04,1.032,2.947,7.473,0.3585,97.23,0.6443,4.019,1.2285,916.6509,2.275,12.544,2.746,1822.05,127.7,0.694,2.922,22.197,1.178,0.0696,6.7552,0.0277,0.0872,1.1787,0.0315
82.13,0.3569,0.246,5.0065,13.21,12.704,17.58,9.87,133.3,301.4703,23539.67,0.1364,1.012,73.06,0.0812,6.44,47.442,1.189,21.0889,1651.74,7.09,1.21,0.4597,0.1574,0.0691,6.04,1.04,2.947,7.4696,0.3585,97.28,0.6467,4.019,1.23,919.2598,2.278,12.533,2.737,1822.05,127.7,0.694,2.922,22.2293,1.178,0.0696,6.7552,0.0277,0.0872,1.1787,0.0315
82.13,0.3559,0.246,5.0065,13.1526,12.697,17.54,9.87,133.3,301.0143,23527.27,0.1364,1.01,73.06,0.0812,6.44,47.587,1.1887,21.0889,1649.78,7.08,1.21,0.4591,0.1573,0.0689,6.06,1.04,2.947,7.4637,0.3585,97.19,0.6471,3.987,1.2279,917.16,2.275,12.533,2.742,1828.1,127.6,0.694,2.919,22.1694,1.178,0.0697,6.7552,0.0276,0.0871,1.1798,0.0315
81.99,0.3558,0.245,4.9993,13.15,12.682,17.55,9.87,133.3,301.184,23528.63,0.1364,1.01,73.06,0.0812,6.44,47.525,1.1887,21.0889,1649.89,7.08,1.21,0.4591,0.1573,0.0689,6.06,1.036,2.948,7.4563,0.3585,97.09,0.6467,3.981,1.2293,916.1892,2.274,12.533,2.73,1828.1,127.7,0.6952,2.919,22.15,1.178,0.0698,6.7552,0.0275,0.0872,1.1798,0.0315
81.99,0.3555,0.246,4.993,13.15,12.663,17.56,9.87,133.51,300.9495,23504.76,0.1364,1.013,73.18,0.0811,6.44,47.525,1.1887,21.0889,1649.77,7.07,1.21,0.459,0.1573,0.0689,6.06,1.036,2.935,7.4351,0.3585,97.09,0.6467,3.981,1.2287,914.1866,2.275,12.533,2.729,1828.1,127.6,0.6952,2.927,22.1278,1.178,0.0697,6.7552,0.0275,0.0872,1.1775,0.0315
81.99,0.3554,0.246,4.993,13.15,12.664,17.53,9.87,133.51,301.0614,23518.13,0.1364,1.014,73.18,0.0811,6.44,47.525,1.1887,21.0889,1649.87,7.04,1.21,0.4586,0.1568,0.0689,6.05,1.036,2.936,7.4486,0.3585,97.09,0.6467,3.981,1.2282,910.2696,2.275,12.589,2.729,1828.1,127.6,0.6952,2.927,22.138,1.178,0.0697,6.7552,0.0274,0.0872,1.1775,0.0316
81.99,0.3556,0.246,4.993,13.15,12.683,17.54,9.87,133.51,301.1099,23541.88,0.1364,1.018,73.18,0.0811,6.44,47.441,1.1887,21.0889,1652.07,7.04,1.21,0.4595,0.1572,0.0691,6.05,1.042,2.945,7.4486,0.3585,97.36,0.6467,3.972,1.231,909.5997,2.275,12.589,2.728,1828.1,127.3,0.6952,2.927,22.1788,1.178,0.0697,6.7552,0.0275,0.0872,1.1759,0.0315
81.94,0.3554,0.247,5.0043,13.15,12.682,17.54,9.87,133.45,301.1322,23519.99,0.1364,1.018,73.59,0.0811,6.44,47.441,1.1887,21.108,1651.12,7.07,1.21,0.4601,0.1571,0.0691,6.05,1.042,2.957,7.4492,0.3585,97.42,0.6462,3.972,1.2292,907.9344,2.282,12.613,2.734,1828.1,127.3,0.6952,2.927,22.1959,1.178,0.0697,6.7552,0.0276,0.0872,1.1759,0.0315
81.94,0.3551,0.246,5.002,13.1194,12.654,17.49,9.86,133.45,300.105,23506.9,0.136,1.014,73.59,0.0809,6.43,47.47,1.1887,21.108,1649.68,7.01,1.21,0.4582,0.1566,0.0689,6.05,1.042,2.954,7.4369,0.3585,97.21,0.6462,3.972,1.2259,906.9561,2.277,12.614,2.718,1828.1,127.2,0.6952,2.927,22.0936,1.178,0.0697,6.7609,0.0274,0.0871,1.1775,0.0314
81.45,0.3545,0.245,4.98,13.0803,12.606,17.45,9.86,132.88,299.2654,23470.01,0.1359,1.009,73.47,0.0807,6.4,47.145,1.1845,20.9992,1646.42,6.93,1.21,0.4553,0.1563,0.0685,6.01,1.042,2.935,7.3993,0.3578,97.0,0.642,3.966,1.2211,903.9254,2.262,12.614,2.699,1828.1,127.2,0.6896,2.909,22.0294,1.172,0.0697,6.751,0.0274,0.087,1.173,0.0313
81.48,0.3554,0.245,4.98,13.0617,12.633,17.48,9.82,132.88,299.806,23499.5,0.1359,1.009,73.47,0.081,6.41,47.24,1.185,21.0373,1648.44,6.93,1.21,0.4573,0.1569,0.0687,6.01,1.042,2.931,7.4444,0.3587,97.12,0.642,3.966,1.2252,904.2814,2.269,12.614,2.714,1828.1,127.2,0.6896,2.909,22.0975,1.173,0.0696,6.751,0.0275,0.0869,1.1717,0.0313
81.26,0.3548,0.245,4.98,13.0872,12.633,17.46,9.82,132.56,298.7172,23497.06,0.1356,1.008,73.25,0.0809,6.4,47.24,1.1884,21.0373,1646.67,6.95,1.21,0.4558,0.1566,0.0686,6.0,1.042,2.939,7.4444,0.3587,97.03,0.642,3.966,1.2209,906.1199,2.269,12.614,2.701,1828.1,127.2,0.6896,2.91,22.0184,1.17,0.0696,6.751,0.0274,0.087,1.1699,0.0313
81.26,0.355,0.245,4.98,13.058,12.6,17.45,9.82,132.56,298.8642,23504.59,0.1355,1.01,73.25,0.0809,6.38,47.222,1.1884,20.9997,1648.53,6.95,1.21,0.4565,0.1567,0.0685,6.0,1.033,2.939,7.4455,0.3587,97.07,0.642,3.966,1.2226,904.1865,2.269,12.614,2.701,1828.1,127.2,0.6924,2.91,22.0494,1.17,0.0696,6.751,0.0274,0.087,1.1694,0.0313
81.26,0.3551,0.245,4.98,13.058,12.629,17.47,9.82,132.75,298.3941,23494.1,0.1357,1.011,73.25,0.0808,6.4,47.222,1.1884,20.9997,1647.91,6.94,1.21,0.4559,0.1574,0.0685,6.05,1.033,2.943,7.4365,0.3574,97.11,0.6431,3.966,1.2208,915.1642,2.269,12.614,2.701,1828.1,127.2,0.6924,2.915,22.0163,1.17,0.0696,6.772,0.0274,0.0872,1.1674,0.0313
81.24,0.354,0.244,4.9645,13.1235,12.585,17.42,9.8,132.47,298.1763,23460.61,0.1357,1.011,73.25,0.0807,6.36,47.256,1.1884,20.936,1646.5,6.9,1.18,0.4533,0.1564,0.0682,6.05,1.03,2.943,7.3745,0.3574,97.03,0.6402,3.966,1.216,912.33,2.25,12.45,2.675,1828.1,127.2,0.6921,2.892,21.927,1.166,0.0696,6.772,0.0273,0.0869,1.1674,0.0312
81.24,0.3547,0.245,4.9645,13.1235,12.624,17.47,9.8,132.35,298.7076,23496.45,0.1357,1.011,73.29,0.0808,6.37,47.164,1.1863,20.936,1649.29,6.93,1.18,0.4547,0.1567,0.0685,6.05,1.035,2.933,7.3582,0.3574,97.02,0.64,3.966,1.2205,912.2602,2.251,12.325,2.697,1828.1,127.2,0.6893,2.892,21.9924,1.164,0.0696,6.772,0.0274,0.0869,1.1661,0.0312
81.24,0.3551,0.245,4.9937,13.2,12.64,17.49,9.83,132.35,299.2009,23505.0,0.1354,1.011,73.29,0.0809,6.39,47.314,1.1863,20.936,1650.39,6.93,1.18,0.4556,0.1572,0.0685,6.05,1.037,2.944,7.3783,0.357,96.96,0.64,3.966,1.2225,916.1599,2.258,12.325,2.701,1828.1,127.2,0.6893,2.918,22.0084,1.167,0.0696,6.772,0.0274,0.0869,1.171,0.0312
81.24,0.3557,0.245,4.9937,13.2023,12.658,17.49,9.83,132.35,299.419,23515.61,0.1354,1.011,73.29,0.081,6.39,47.314,1.1863,20.9864,1651.38,6.97,1.18,0.4558,0.1574,0.0686,5.95,1.037,2.944,7.3913,0.357,97.01,0.64,3.966,1.2236,916.1599,2.263,12.325,2.701,1828.12,127.2,0.6927,2.918,22.0198,1.169,0.0697,6.772,0.0275,0.0871,1.171,0.0313
81.24,0.3556,0.245,5.003,13.2023,12.646,17.49,9.83,132.35,299.4415,23503.66,0.1354,1.01,73.27,0.081,6.41,47.398,1.1863,20.9864,1649.96,6.99,1.18,0.456,0.1572,0.0685,6.0,1.036,2.944,7.3906,0.357,97.11,0.64,3.966,1.2235,915.8799,2.263,12.325,2.71,1828.12,127.1,0.6927,2.918,22.0214,1.169,0.0697,6.772,0.0274,0.0871,1.172,0.0313
81.41,0.3557,0.245,5.009,13.2023,12.64,17.48,9.83,132.35,299.585,23511.14,0.1354,1.008,73.13,0.081,6.41,47.471,1.1897,20.9627,1650.65,6.99,1.18,0.4565,0.1572,0.0687,6.0,1.036,2.954,7.3864,0.357,97.1,0.64,3.966,1.223,915.2799,2.263,12.325,2.715,1828.12,127.1,0.6955,2.902,22.0241,1.169,0.0698,6.772,0.0274,0.0871,1.1714,0.0313
81.41,0.3556,0.245,5.002,13.2023,12.64,17.48,9.83,132.35,299.6602,23496.78,0.1354,1.008,73.13,0.081,6.41,47.437,1.1897,20.9627,1648.76,6.99,1.18,0.4554,0.1572,0.0687,6.0,1.036,2.954,7.3785,0.357,97.16,0.6438,3.966,1.2221,910.1999,2.263,12.325,2.715,1828.12,127.2,0.6955,2.902,22.0001,1.169,0.0698,6.772,0.0273,0.0871,1.1714,0.0313
81.52,0.3556,0.245,5.0159,13.1292,12.649,17.48,9.83,132.87,299.8119,23498.56,0.1354,1.007,73.12,0.081,6.4,47.437,1.1847,20.9454,1648.9,6.99,1.18,0.4549,0.1572,0.0688,6.0,1.036,2.93,7.3706,0.3592,96.98,0.6437,3.966,1.2237,910.1999,2.265,12.325,2.719,1828.12,127.2,0.6955,2.902,22.016,1.169,0.0697,6.7742,0.0273,0.0871,1.1714,0.0313
81.49,0.3558,0.245,5.0105,13.1292,12.641,17.48,9.83,132.87,299.6708,23491.88,0.1354,1.006,73.12,0.081,6.41,47.437,1.1847,20.9454,1648.27,6.97,1.18,0.4551,0.1569,0.0689,6.0,1.036,2.93,7.3754,0.3592,97.03,0.6436,3.966,1.2225,910.1999,2.263,12.325,2.716,1828.12,127.3,0.6955,2.902,21.9973,1.169,0.0697,6.7742,0.0273,0.0871,1.1714,0.0313
81.48,0.3551,0.244,5.0047,13.1292,12.626,17.43,9.83,132.87,299.6708,23511.86,0.1354,1.006,73.12,0.081,6.4,47.437,1.1847,20.9243,1649.49,6.97,1.19,0.4551,0.1572,0.0689,6.0,1.036,2.926,7.3754,0.3592,96.98,0.6436,3.966,1.224,910.1999,2.26,12.325,2.719,1828.12,127.6,0.6955,2.902,22.0595,1.169,0.0698,6.7742,0.0274,0.087,1.1685,0.0313
81.67,0.356,0.245,5.0169,13.1421,12.626,17.46,9.83,132.87,299.9129,23504.86,0.1353,1.006,73.12,0.0809,6.4,47.437,1.1847,20.9243,1648.15,6.97,1.19,0.4551,0.1572,0.0689,6.0,1.038,2.93,7.3925,0.3592,96.98,0.6436,3.966,1.2216,910.1999,2.26,12.325,2.719,1828.12,127.6,0.6955,2.902,22.0455,1.169,0.0698,6.7742,0.0274,0.087,1.1688,0.0313
81.67,0.3565,0.245,5.0169,13.1421,12.615,17.44,9.83,132.87,299.8586,23492.28,0.1353,1.006,73.12,0.081,6.41,47.437,1.1887,20.9,1647.81,6.95,1.19,0.4565,0.1572,0.0687,6.0,1.041,2.923,7.3926,0.3592,96.87,0.6426,3.966,1.2207,916.18,2.261,12.429,2.721,1828.12,127.6,0.6955,2.898,22.036,1.169,0.0698,6.7742,0.0273,0.087,1.1689,0.0313
81.59,0.3566,0.245,5.0213,13.1256,12.6,17.43,9.83,132.73,299.9876,23496.67,0.1353,1.006,73.43,0.0809,6.4,47.459,1.1912,20.9187,1648.47,6.95,1.19,0.4579,0.1572,0.0687,6.0,1.041,2.923,7.3869,0.3592,96.84,0.6438,3.966,1.2231,921.1711,2.261,12.402,2.715,1828.12,127.6,0.6955,2.898,22.0215,1.169,0.0699,6.7742,0.0274,0.0868,1.1689,0.0313
81.59,0.357,0.245,5.0322,13.1398,12.602,17.46,9.83,132.79,300.0184,23500.77,0.1353,1.008,73.43,0.081,6.42,47.488,1.1917,20.9307,1648.98,6.95,1.19,0.4587,0.1572,0.0687,6.0,1.042,2.923,7.4071,0.3592,96.8,0.6447,3.966,1.2239,920.6077,2.261,12.402,2.718,1828.12,128.6,0.6955,2.898,22.0824,1.167,0.0699,6.7742,0.0273,0.0869,1.1689,0.0312
81.59,0.3565,0.245,5.0322,13.149,12.615,17.46,9.86,132.88,300.0527,23484.26,0.1353,1.011,73.43,0.081,6.42,47.58,1.1917,20.9307,1647.41,6.99,1.19,0.4582,0.1572,0.0688,6.0,1.042,2.93,7.407,0.3592,96.8,0.645,3.966,1.2232,922.1702,2.261,12.33,2.718,1828.12,128.6,0.6955,2.893,22.0961,1.167,0.0699,6.7742,0.0273,0.0869,1.1689,0.0313
81.59,0.3567,0.245,5.0322,13.149,12.603,17.46,9.86,132.88,299.9388,23491.53,0.1353,1.011,73.45,0.081,6.41,47.551,1.1917,20.9307,1647.87,6.98,1.19,0.4574,0.157,0.0687,6.0,1.042,2.93,7.3982,0.3576,96.75,0.6436,3.966,1.2221,916.3729,2.261,12.33,2.714,1828.12,128.6,0.6955,2.889,22.064,1.167,0.0699,6.7742,0.0273,0.0869,1.1689,0.0313
81.59,0.3572,0.245,5.0322,13.149,12.615,17.46,9.85,132.92,300.2238,23492.72,0.1353,1.009,73.45,0.081,6.41,47.551,1.1917,20.9307,1647.86,6.98,1.19,0.4578,0.157,0.0689,6.0,1.041,2.93,7.3982,0.3576,96.75,0.6436,3.966,1.2248,912.2757,2.261,12.33,2.714,1828.12,128.6,0.6955,2.889,22.064,1.167,0.0699,6.7742,0.0273,0.0869,1.1689,0.0313
81.59,0.3572,0.246,5.0191,13.1611,12.615,17.45,9.85,132.92,300.2819,23505.49,0.1353,1.009,73.45,0.0811,6.43,47.551,1.1929,20.9453,1648.97,6.98,1.19,0.4596,0.1573,0.0689,6.0,1.041,2.94,7.3982,0.3576,97.01,0.6436,3.966,1.2251,912.2757,2.267,12.33,2.724,1828.12,127.9,0.6955,2.889,22.0826,1.167,0.0699,6.7742,0.0274,0.0869,1.1689,0.0313
81.59,0.3573,0.246,5.0191,13.1611,12.615,17.49,9.85,132.92,300.4156,23525.6,0.1353,1.012,73.45,0.081,6.43,47.635,1.1929,20.9453,1650.37,7.0,1.19,0.4602,0.1577,0.0689,6.0,1.041,2.94,7.429,0.3576,97.2,0.6461,3.966,1.2271,912.2757,2.267,12.33,2.724,1828.12,127.9,0.6955,2.898,22.1351,1.167,0.0699,6.7742,0.0274,0.087,1.1693,0.0313
81.59,0.3575,0.246,5.0273,13.1774,12.652,17.48,9.85,133.13,300.3975,23524.99,0.1353,1.012,73.45,0.081,6.43,47.527,1.1942,20.9801,1650.53,7.0,1.19,0.46,0.1578,0.0689,6.0,1.041,2.94,7.4276,0.3576,97.22,0.6461,3.966,1.2273,912.2757,2.267,12.33,2.724,1828.12,128.4,0.6955,2.907,22.121,1.167,0.0699,6.7742,0.0274,0.0871,1.1718,0.0314
81.59,0.3576,0.246,5.0273,13.1774,12.647,17.48,9.85,133.27,300.2245,23520.54,0.1353,1.011,73.45,0.081,6.43,47.527,1.1942,20.9801,1650.14,7.01,1.19,0.4591,0.1577,0.0689,6.0,1.036,2.94,7.4309,0.3576,97.22,0.6451,3.966,1.2272,908.2599,2.272,12.33,2.73,1828.12,128.4,0.6955,2.913,22.1333,1.167,0.0699,6.7901,0.0275,0.0871,1.1718,0.0314
81.59,0.3573,0.246,5.0273,13.2311,12.622,17.48,9.85,133.27,300.2109,23528.39,0.1353,1.011,73.65,0.081,6.44,47.527,1.1942,20.9801,1650.61,7.01,1.19,0.4594,0.1578,0.069,6.0,1.032,2.94,7.4351,0.3576,97.26,0.6451,3.966,1.2277,908.27,2.275,12.33,2.732,1828.12,128.4,0.6955,2.913,22.1531,1.167,0.0698,6.7901,0.0275,0.0871,1.1718,0.0314
81.77,0.3577,0.246,5.0273,13.2583,12.638,17.52,9.85,133.27,300.3036,23539.4,0.1353,1.011,73.65,0.0812,6.45,47.527,1.1942,21.0138,1651.6,7.0,1.19,0.46,0.1578,0.0689,6.02,1.032,2.94,7.4437,0.3576,97.31,0.6456,3.966,1.2296,908.27,2.275,12.33,2.733,1828.12,128.4,0.6955,2.913,22.1639,1.167,0.0698,6.7901,0.0275,0.0871,1.1718,0.0314
81.84,0.3578,0.246,5.0292,13.2829,12.619,17.51,9.85,133.29,300.2884,23541.21,0.136,1.012,73.65,0.0812,6.44,47.527,1.1942,21.0138,1651.24,7.0,1.19,0.4611,0.158,0.069,6.02,1.032,2.932,7.4468,0.3576,97.39,0.6462,3.966,1.2289,914.18,2.277,12.33,2.731,1828.12,128.4,0.6955,2.919,22.142,1.177,0.0698,6.7901,0.0275,0.0869,1.1718,0.0314
81.84,0.3574,0.246,5.037,13.3134,12.617,17.51,9.85,133.29,300.0799,23526.53,0.1358,1.012,73.68,0.0812,6.44,47.76,1.1942,21.0138,1650.69,7.0,1.18,0.4604,0.158,0.069,6.02,1.032,2.932,7.4494,0.3576,97.31,0.6462,3.966,1.2276,914.1774,2.277,12.33,2.727,1828.12,128.6,0.6958,2.915,22.1189,1.177,0.0699,6.7901,0.0275,0.0869,1.1718,0.0314
81.84,0.3569,0.246,5.0274,13.2924,12.566,17.47,9.85,133.25,299.5966,23484.4,0.1358,1.013,73.68,0.0811,6.43,47.709,1.1942,21.0138,1647.21,6.97,1.18,0.4604,0.1577,0.069,6.01,1.032,2.932,7.4192,0.3576,97.21,0.6462,3.966,1.2251,915.1765,2.271,12.33,2.721,1828.12,128.3,0.6958,2.902,22.05,1.177,0.0698,6.7901,0.0274,0.0871,1.1707,0.0314
81.84,0.3572,0.246,5.0282,13.2916,12.558,17.46,9.85,133.23,299.65,23495.05,0.1357,1.013,73.68,0.081,6.43,47.709,1.1942,21.0138,1647.86,6.97,1.18,0.4588,0.1573,0.0688,6.01,1.032,2.932,7.4192,0.3577,97.26,0.6462,3.966,1.2252,915.1765,2.273,12.33,2.716,1828.12,128.3,0.6958,2.902,22.074,1.177,0.0698,6.7901,0.0273,0.0871,1.1694,0.0314
81.51,0.357,0.245,5.0279,13.2916,12.582,17.46,9.85,133.22,299.7042,23501.86,0.1357,1.013,73.6,0.081,6.43,47.696,1.1942,20.9663,1648.27,6.97,1.18,0.458,0.1573,0.0688,6.01,1.032,2.913,7.427,0.3577,97.24,0.6462,3.966,1.226,911.5,2.273,12.53,2.716,1828.12,128.3,0.6958,2.902,22.0803,1.177,0.0698,6.7901,0.0273,0.0869,1.1694,0.0312
81.51,0.3571,0.245,5.0192,13.3245,12.598,17.47,9.85,133.22,299.3531,23483.47,0.1357,1.013,73.66,0.081,6.43,47.696,1.1942,20.9663,1647.35,6.94,1.18,0.4583,0.1573,0.0688,6.0,1.032,2.913,7.4192,0.3577,97.18,0.6462,3.966,1.2237,911.5,2.273,12.53,2.711,1828.12,128.3,0.6958,2.902,22.0748,1.177,0.0698,6.7901,0.0273,0.0869,1.1694,0.0313
81.47,0.3571,0.246,5.0196,13.2811,12.6,17.47,9.84,133.22,299.2755,23478.14,0.1357,1.011,73.53,0.081,6.43,47.696,1.1918,20.9663,1646.61,6.94,1.18,0.4583,0.1573,0.0687,6.0,1.032,2.915,7.4192,0.3577,97.15,0.6462,3.966,1.2231,911.5,2.273,12.53,2.711,1828.12,128.3,0.6958,2.902,22.1075,1.177,0.0698,6.7901,0.0273,0.0869,1.1694,0.0313
81.48,0.3562,0.245,5.0202,13.3764,12.535,17.41,9.84,133.22,299.0,23453.78,0.1357,1.006,73.53,0.081,6.41,47.696,1.187,20.936,1645.14,6.92,1.18,0.4556,0.1573,0.0685,5.98,1.027,2.9,7.3968,0.3577,97.15,0.6462,3.948,1.2204,911.0,2.273,12.53,2.711,1828.12,128.1,0.6958,2.902,22.0325,1.166,0.0697,6.7901,0.0272,0.087,1.1657,0.0312
81.48,0.3567,0.245,5.0204,13.4246,12.532,17.41,9.84,133.22,298.9933,23468.15,0.1357,1.006,73.53,0.081,6.41,47.696,1.187,20.9329,1646.81,6.92,1.18,0.456,0.1573,0.0685,5.98,1.027,2.9,7.3915,0.3577,97.17,0.6462,3.948,1.2222,911.0,2.273,12.53,2.711,1828.12,128.1,0.6958,2.889,22.0233,1.166,0.0697,6.7901,0.0272,0.087,1.1657,0.0312
81.38,0.3561,0.245,5.0246,13.473,12.505,17.41,9.84,132.9,299.0084,23462.63,0.1357,1.006,73.58,0.081,6.41,47.696,1.1804,20.9,1645.87,6.92,1.18,0.456,0.1567,0.0684,5.98,1.025,2.883,7.3909,0.3577,97.17,0.6462,3.948,1.2215,911.0,2.273,12.53,2.712,1828.12,128.1,0.6958,2.872,22.0167,1.166,0.0697,6.7901,0.0272,0.087,1.1657,0.0311
81.38,0.3553,0.245,5.0246,13.3808,12.488,17.39,9.77,132.9,299.0194,23437.78,0.1357,1.006,73.36,0.0807,6.4,47.696,1.1804,20.8844,1643.55,6.93,1.18,0.4523,0.1562,0.0682,5.98,1.024,2.886,7.364,0.3577,96.73,0.6411,3.935,1.2159,912.5,2.258,12.53,2.712,1828.12,128.1,0.6958,2.872,21.9514,1.166,0.0697,6.7901,0.0271,0.087,1.1657,0.0311
81.04,0.3554,0.245,5.0246,13.3763,12.488,17.38,9.77,132.59,299.07,23452.86,0.1357,1.006,73.36,0.0808,6.4,47.696,1.1804,20.8844,1644.59,6.89,1.18,0.4525,0.1562,0.0681,5.98,1.025,2.886,7.364,0.3577,96.85,0.6408,3.935,1.2166,912.5,2.258,12.35,2.692,1828.12,128.1,0.6958,2.849,21.9591,1.166,0.0697,6.7901,0.0272,0.0869,1.1657,0.0311
80.95,0.3549,0.244,5.0191,13.2502,12.461,17.36,9.75,132.58,298.6404,23421.93,0.1344,1.002,73.26,0.0806,6.39,47.323,1.1804,20.8612,1643.18,6.89,1.18,0.451,0.1565,0.0683,5.98,1.022,2.889,7.3517,0.3577,96.8,0.6393,3.926,1.2151,904.2645,2.258,12.35,2.684,1828.12,127.6,0.6958,2.849,21.942,1.16,0.0697,6.7286,0.0272,0.0869,1.1618,0.0311
80.97,0.3552,0.244,5.0201,13.2309,12.442,17.39,9.75,132.58,298.917,23448.22,0.1344,1.002,73.08,0.0807,6.38,47.323,1.1804,20.8612,1644.61,6.92,1.18,0.4515,0.1558,0.068,5.96,1.022,2.886,7.3517,0.3577,96.7,0.6393,3.926,1.2176,904.2645,2.255,12.316,2.681,1828.12,127.6,0.6893,2.849,21.9439,1.16,0.0696,6.7247,0.0273,0.0869,1.1618,0.0311
80.76,0.3549,0.243,5.0198,13.1774,12.412,17.32,9.7,132.37,298.6123,23421.91,0.134,0.999,72.71,0.0805,6.38,47.323,1.1769,20.8612,1643.8,6.88,1.18,0.4499,0.1552,0.0677,5.96,1.018,2.877,7.3405,0.3577,96.66,0.6366,3.904,1.2141,900.2499,2.248,12.185,2.672,1828.12,127.6,0.68,2.849,21.9,1.153,0.0695,6.7206,0.0272,0.0868,1.1555,0.031
80.77,0.3554,0.243,5.0191,13.0938,12.398,17.34,9.7,132.35,298.8538,23437.93,0.134,0.999,72.71,0.0807,6.38,47.323,1.1769,20.8612,1644.75,6.88,1.17,0.4511,0.1556,0.0678,5.96,1.018,2.877,7.3452,0.3534,96.81,0.6366,3.904,1.2165,900.2499,2.249,12.289,2.67,1828.12,127.6,0.68,2.849,21.9552,1.155,0.0695,6.7206,0.0272,0.0868,1.1555,0.0309
81.26,0.356,0.243,5.0191,13.1168,12.405,17.32,9.7,132.57,298.9067,23457.39,0.134,0.999,73.14,0.0807,6.38,47.323,1.1818,20.8612,1645.44,6.88,1.16,0.4511,0.1556,0.0679,5.96,1.018,2.877,7.3745,0.3534,96.9,0.6366,3.904,1.218,902.0137,2.255,12.289,2.686,1828.12,127.6,0.6892,2.849,21.9449,1.155,0.0695,6.7206,0.0272,0.0868,1.158,0.0309
